"Molecule","Molecule name","Atom count","Bond count"
"C[NH2+]Cc1ncno1","ZINC000020417870",16,16
"COC[C@@]1(CCC[NH2+]1)C(=O)OC","ZINC000214823379",28,28
"CC1(C)COC(=O)[C@H]1[NH3+]","ZINC000013353038",21,21
"CC1(C)COC(=O)[C@@H]1[NH3+]","ZINC000013353035",21,21
"O[C@H]1CC[N@@H+](C[C@@H]2CNC(=O)C2)C1","ZINC000306651182",30,31
"O[C@@H]1CC[N@@H+](C[C@@H]2CNC(=O)C2)C1","ZINC000306651178",30,31
"COC(=O)C[C@H]1CN(C)CC[N@H+]1C","ZINC000144689232",32,32
"C#C[C@@H]1COCC[NH2+]1","ZINC000144729108",18,18
"C#C[C@H]1COCC[NH2+]1","ZINC000144729315",18,18
"Cn1c(=O)cc2C[NH2+]Cn2c1=S","ZINC000019865058",22,23
"O\[NH+]=C1\COCCN1","ZINC000213458477",17,17
"CC[C@@]12CNC[C@@](C)(C[NH2+]C1)[C@@H]2O","ZINC000012892887",34,35
"C[NH2+]C1OCCO1","ZINC000012953391",17,17
"C[N@@H+]1CCO[C@@H](CCO)C1","ZINC000019091126",26,26
"C[N@H+]1CCO[C@@H](CCO)C1","ZINC000019091126",26,26
"C1CNCC[NH2+]C1","ZINC000019230128",20,20
"C[N@@H+]1CCO[C@H](CCO)C1","ZINC000019091129",26,26
"C[N@H+]1CCO[C@H](CCO)C1","ZINC000019091129",26,26
"C[N@H+]1CC[C@]([NH3+])(CC1)C(O)=O","ZINC000019506588",26,26
"CC[NH+](CC)CC(=O)N1CCNCC1","ZINC000019685368",36,36
"C[N@H+]1CC[C@@H](CC1)[NH2+]CC(O)=O","ZINC000019735436",29,29
"Cn1cc(cn1)-c1noc(C[NH3+])n1","ZINC000075878938",23,24
"Cn1cc(cn1)C(=O)C[NH3+]","ZINC000082410533",20,20
"CN1CCC(CC1)[NH2+]CC(N)=O","ZINC000020285784",30,30
"C[N@@H+]1C[C@H]2[C@@H](N)[C@H]2C1","ZINC000146337143",21,22
"C[N@H+]1C[C@H]2[C@@H](N)[C@H]2C1","ZINC000146337143",21,22
"C[N@H+]1CCO[C@H](C1)C(N)=S","ZINC000014807317",23,23
"CCCN1CC[NH2+]CC1=O","ZINC000015015289",25,25
"C[C@H]1[NH2+]CCN(C)C1=O","ZINC000015015303",22,22
"CC(C)N1CC[NH2+]CC1=O","ZINC000015015288",25,25
"CN[C@@H]1CCC[NH2+]C1","ZINC000095192362",23,23
"O[C@@H](C[NH+]1CCNCC1)C1CC1","ZINC000022043781",31,32
"[NH3+]C1CCN(CCO)CC1","ZINC000022178285",27,27
"C[NH2+][C@@H]1CCN1","ZINC000075824140",17,17
"CN(C)CC(=O)N1CCC([NH3+])CC1","ZINC000083574240",33,33
"C[C@H]1C[N@H+]2C[C@H](O)C[C@H]2CN1","ZINC000022464632",28,29
"O=c1[nH][nH]c2CC[NH2+]Cc12","ZINC000025949909",20,21
"C[NH+]1CCN(CC1)c1n[nH]c(N)n1","ZINC000016698066",28,29
"C[NH+]1CCN(CC1)c1nc(N)n[nH]1","ZINC000016698066",28,29
"CC[C@@H]1[NH2+]CCN(C)C1=O","ZINC000019090516",25,25
"CN(CCO)C1CC[NH2+]CC1","ZINC000019091077",30,30
"CC[C@H]1[NH2+]CCN(C)C1=O","ZINC000019090520",25,25
"C[C@H]1C[N@H+]2C[C@H](O)C[C@@H]2CN1","ZINC000032919528",28,29
"C[N@@H+]1CCO[C@@H](CO)C1","ZINC000032915158",23,23
"C[N@H+]1CCO[C@@H](CO)C1","ZINC000032915158",23,23
"C[NH+]1CCN(CCCNN)CC1","ZINC000019167104",33,33
"C[n+]1cc[nH]c1CCO","ZINC000032249907",20,20
"C[NH+]1CCNCC1","ZINC000019230108",20,20
"C[N@H+]1CCC[C@@H]1CCNN","ZINC000019172743",28,28
"C[N@H+]1CCC[C@H]1CCNN","ZINC000019172745",28,28
"C[N@H+]1C[C@H](O)C1","ZINC000034161146",16,16
"C[NH+]1CCN(CCO)CC1","ZINC000019365416",27,27
"C[C@H](N)C[NH3+]","ZINC000019366144",16,15
"C[C@H](CO)[NH+]1CCNCC1","ZINC000019368551",27,27
"C[C@H]1C[N@H+](CCO)[C@@H](C)CN1","ZINC000019364625",30,30
"C[C@H]1C[N@@H+](CCO)[C@@H](C)CN1","ZINC000019364625",30,30
"CN(C)CC[N@H+](C)CCO","ZINC000019367418",29,28
"CN(C)CC[N@@H+](C)CCO","ZINC000019367418",29,28
"CN1CCN(CCC[NH3+])CC1","ZINC000019366248",31,31
"C[NH+]1CCN(CCCO)CC1","ZINC000019366575",30,30
"CCCCOC[C@H](O)C[NH2+]CCN","ZINC000019368972",36,35
"C[N@H+]1CCOC[C@@H](O)C1","ZINC000034195476",23,23
"C[N@H+]1CCOC[C@H](O)C1","ZINC000034195474",23,23
"CCC[C@@H]1[NH2+]CCNC1=O","ZINC000051924984",25,25
"NC[C@]1(O)C[N@@H+]2CC[C@H]1CC2","ZINC000034364648",28,29
"C1CC11CNCC[NH2+]1","ZINC000034536993",21,22
"CN[C@H]1CCC[NH2+]C1","ZINC000095192363",23,23
"CN1CCN(CC1)C1CC[NH2+]CC1","ZINC000019504179",35,36
"CN1CCN(CC(C)(C)[NH3+])CC1","ZINC000019685456",34,34
"C[NH+](C)CCC(=O)N1CCNCC1","ZINC000019685406",33,33
"CC(C)OC(=O)C[NH3+]","ZINC000035250750",20,19
"CN(C)CC(=O)N[C@H]1CCC[NH2+]CC1","ZINC000019686418",36,36
"C[NH2+][C@H]1CCN1","ZINC000075824141",17,17
"CN1CCN(CC[NH3+])CC1","ZINC000019735203",28,28
"CC[C@@H]([NH3+])CN1CCN(C)CC1","ZINC000019735724",34,34
"C[C@H](C[NH3+])N1CCN(C)CC1","ZINC000019735762",31,31
"C[NH2+]CCCN1CCN(C)CC1","ZINC000019736975",34,34
"C[N@@H+]1CCNC[C@@H]1CCO","ZINC000019735734",27,27
"C[N@H+]1CCNC[C@@H]1CCO","ZINC000019735734",27,27
"CN1CCN(CC1)C(C)(C)C[NH3+]","ZINC000019735723",34,34
"CC[C@H]([NH3+])CN1CCN(C)CC1","ZINC000019735725",34,34
"C[N@@H+]1CCNC[C@H]1CCO","ZINC000019735735",27,27
"C[N@H+]1CCNC[C@H]1CCO","ZINC000019735735",27,27
"C[C@H]1CNCC[N@@H+]1C","ZINC000019735486",23,23
"C[C@H]1CNCC[N@H+]1C","ZINC000019735486",23,23
"C[NH2+]CCCNCCOC","ZINC000019736997",29,28
"C[C@H](CN)[NH+](C)C","ZINC000019794304",22,21
"NCC1([NH3+])CCOCC1","ZINC000036304943",24,24
"C[C@H]([NH3+])CN1CCN(C)CC1","ZINC000019821160",31,31
"NC1(C[NH3+])CC1","ZINC000036458485",17,17
"CN1CCN(C[C@@H]2CCC[NH2+]2)CC1","ZINC000019852648",35,36
"COC[C@@H]([NH3+])[C@]1(O)CCN(C)C1","ZINC000958528756",31,31
"COC[C@@H](N)[C@]1(O)CC[N@H+](C)C1","ZINC000958528756",31,31
"COC[C@@H](N)[C@]1(O)CC[N@@H+](C)C1","ZINC000958528756",31,31
"Cc1nc(cn1C)[C@H]([NH3+])C1(O)CNC1","ZINC000958528638",31,32
"COC[C@H]([NH3+])[C@@]1(O)CCN(C)C1","ZINC000958528755",31,31
"COC[C@H](N)[C@@]1(O)CC[N@H+](C)C1","ZINC000958528755",31,31
"COC[C@H](N)[C@@]1(O)CC[N@@H+](C)C1","ZINC000958528755",31,31
"Cn1nc2C[NH2+]Cc2c1N","ZINC000018412142",21,22
"C[C@H](C[NH3+])CN1CCN(C)CC1","ZINC000019929704",34,34
"COC[C@H]([NH3+])[C@]1(O)CCN(C)C1","ZINC000958528757",31,31
"COC[C@H](N)[C@]1(O)CC[N@H+](C)C1","ZINC000958528757",31,31
"COC[C@H](N)[C@]1(O)CC[N@@H+](C)C1","ZINC000958528757",31,31
"Cc1nc(cn1C)[C@@H]([NH3+])C1(O)CNC1","ZINC000958528637",31,32
"COC[C@@H]([NH3+])[C@@]1(O)CCN(C)C1","ZINC000958528754",31,31
"COC[C@@H](N)[C@@]1(O)CC[N@H+](C)C1","ZINC000958528754",31,31
"COC[C@@H](N)[C@@]1(O)CC[N@@H+](C)C1","ZINC000958528754",31,31
"CN(C)C(=O)CCN1CCC([NH3+])CC1","ZINC000037897518",36,36
"CN1CCN(C[C@H]2CCC[NH2+]2)CC1","ZINC000020071620",35,36
"NC(=S)C[NH+]1CCNCC1","ZINC000038478317",24,24
"C[C@@H]1CNC(=O)[C@@H](C)[NH2+]1","ZINC000038281974",22,22
"Cn1nnc2C[NH2+]CCc12","ZINC000006452608",21,22
"CN1CC[N@@H+](C)[C@@H](CO)C1","ZINC000020230985",27,27
"CN1CC[N@H+](C)C[C@@H]1CO","ZINC000020230985",27,27
"CN1CC[N@@H+](C)C[C@@H]1CO","ZINC000020230985",27,27
"OC1(C[NH2+]C1)C(F)(F)F","ZINC000038526288",16,16
"C[NH+]1CCN(CC(=O)NC2CC2)CC1","ZINC000020220138",34,35
"CCOC(=O)[C@@H]([NH3+])CCOC","ZINC000039058202",27,26
"C[N@@H+]1CCc2[nH]nc(N)c2C1","ZINC000020386686",24,25
"C[N@H+]1CCc2[nH]nc(N)c2C1","ZINC000020386686",24,25
"C[N@@H+]1CCNC[C@@H](CO)C1","ZINC000020442412",27,27
"C[N@H+]1CCNC[C@@H](CO)C1","ZINC000020442412",27,27
"C[N@@H+]1CCNC[C@H](CO)C1","ZINC000020442417",27,27
"C[N@H+]1CCNC[C@H](CO)C1","ZINC000020442417",27,27
"Cc1noc(C[NH3+])n1","ZINC000021514563",16,16
"C[C@H]([NH3+])c1nc(no1)-c1nc[nH]n1","ZINC000021519374",22,23
"CC[C@@H]1C[NH2+]CCN1","ZINC000021953237",23,23
"CC[C@H]1C[NH2+]CCN1","ZINC000021953239",23,23
"CN1CC[N@@H+](C)[C@H](CO)C1","ZINC000022035354",27,27
"CN1CC[N@H+](C)C[C@H]1CO","ZINC000022035354",27,27
"CN1CC[N@@H+](C)C[C@H]1CO","ZINC000022035354",27,27
"[NH3+]CC(=O)OCC1CC1","ZINC000040396753",21,21
"CN1CCN(CC[NH+](C)C)CC1","ZINC000022574477",34,34
"C[C@@H]1C[N@H+](CCO)[C@@H](C)CN1","ZINC000022584210",30,30
"C[C@@H]1C[N@@H+](CCO)[C@@H](C)CN1","ZINC000022584210",30,30
"C[C@H]1C[N@H+](CCO)[C@H](C)CN1","ZINC000022584214",30,30
"C[C@H]1C[N@@H+](CCO)[C@H](C)CN1","ZINC000022584214",30,30
"CCCCOC[C@@H](O)C[NH2+]CCN","ZINC000022859531",36,35
"COC(=O)[C@@]12C[C@@H](C1)C[NH2+]2","ZINC000095743485",22,23
"COC(=O)C1([NH3+])CC1","ZINC000053057107",18,18
"COC(=O)C1(C[NH2+]C1)OC","ZINC000095743468",22,22
"CC[C@@H](C[NH3+])N1CCN(C)CC1","ZINC000023094244",34,34
"C[NH2+]CCN1CCN(C)CC1","ZINC000023093809",31,31
"CC1(C)CNCC[NH2+]1","ZINC000023292456",23,23
"C[C@H](CC[NH3+])N1CCN(C)CC1","ZINC000023094223",34,34
"CC[C@H](C[NH3+])N1CCN(C)CC1","ZINC000023094245",34,34
"CN1CCN(CC2(C[NH3+])CC2)CC1","ZINC000023094189",35,36
"C[C@H]1CNC(=O)[C@H](C)[NH2+]1","ZINC000039095698",22,22
"COC(=O)\C=C1\CSC(=[NH2+])NN1","ZINC000004228025",22,22
"CCc1nnc2C[NH2+]CCn12","ZINC000024539693",24,25
"Cc1c(N)nc[nH+]c1N","ZINC000025491255",18,18
"C[N+]1=C2NCCN2C(=O)CC1","ZINC000025624510",23,24
"CC(C)OC(=O)[C@@H]([NH3+])CO","ZINC000025623756",24,23
"COC(=O)CCN1CCC([NH3+])CC1","ZINC000020220508",32,32
"CC(C)OC(=O)[C@H]([NH3+])CO","ZINC000025623764",24,23
"COC(=O)CC[NH+]1CCN(C)CC1","ZINC000023361553",32,32
"Nc1c[nH+]c2COCCn12","ZINC000026039426",20,21
"COC(=O)CC[NH+]1CCOCC1","ZINC000019691847",28,28
"COC(=O)C[NH3+]","ZINC000034781692",14,13
"CCC[C@H]1[NH2+]CCNC1=O","ZINC000051924982",25,25
"COC(=O)CC[C@H]([NH3+])C(=O)OC","ZINC000019594553",26,25
"COC(=O)CC[C@@H]([NH3+])C(=O)OC","ZINC000019943407",26,25
"CNC(=O)CC[NH+]1CCOCC1","ZINC000026828572",29,29
"C[C@H]1CC[NH2+]CCN1","ZINC000026896559",23,23
"C[C@H]1CC[NH2+]CCN1","ZINC000026896559",23,23
"CN1C[C@H]2C[NH2+]C[C@@H]2C1","ZINC000026898421",24,25
"CN1C[C@@H]2C[NH2+]C[C@H]2C1","ZINC000026898424",24,25
"CN1C[C@@H]2C[NH2+]C[C@@H]2C1","ZINC000026898418",24,25
"CN1C[C@@H]2C[NH2+]C[C@@H]2C1","ZINC000026898418",24,25
"C[C@H]1CNCC[NH2+]C1","ZINC000026896720",23,23
"COC(=O)CN1CC[NH+](C)CC1","ZINC000023253656",29,29
"COC(=O)C[C@@H]1CNCC[NH2+]1","ZINC000019850715",26,26
"COC(=O)C[C@H]1CNCC[NH2+]1","ZINC000019850718",26,26
"C1N[C@H]2CCC[NH2+][C@@H]12","ZINC000095635519",21,22
"C1N[C@@H]2CCC[NH2+][C@H]12","ZINC000095635516",21,22
"C1N[C@H]2CCC[NH2+][C@H]12","ZINC000095635517",21,22
"C1N[C@@H]2CCC[NH2+][C@@H]12","ZINC000095635518",21,22
"CN(C)CC[N@H+](C)CCCO","ZINC000032194778",32,31
"CN(C)CC[N@@H+](C)CCCO","ZINC000032194778",32,31
"C[N@H+]1[C@H]2CC[C@@H]1CC(=O)NC2","ZINC000032226512",26,27
"COC(=O)NN1CC[NH+](C)CC1","ZINC000002748846",28,28
"OC1(CC[NH2+]CC1)c1c[nH]nn1","ZINC000307544493",25,26
"C[N@@H+]1CCO[C@H](CO)C1","ZINC000032915159",23,23
"C[N@H+]1CCO[C@H](CO)C1","ZINC000032915159",23,23
"CN(C)CC(=O)N[C@@H]1CCC[NH2+]C1","ZINC000067801266",33,33
"OCC1(F)C[NH2+]C1","ZINC000066351413",16,16
"COC(=O)[C@@H](C)[NH3+]","ZINC000034702233",17,16
"COC(=O)[C@@H]([NH3+])[C@H]1CCOC1","ZINC000037459777",25,25
"COC(=O)[C@@H]([NH3+])[C@@H]1CCOC1","ZINC000037459775",25,25
"COC(=O)[C@@H]([NH3+])Cn1ccnc1","ZINC000045431998",24,24
"COC(=O)[C@@H]([NH3+])Cn1cc(C)cn1","ZINC000045436249",27,27
"COC(=O)[C@@H]([NH3+])Cc1nccn1C","ZINC000044328604",27,27
"COC(=O)[C@@H]([NH3+])CSC","ZINC000022055362",21,20
"COC(=O)[C@@H]([NH3+])CSCCCO","ZINC000069947546",28,27
"COC(=O)[C@@H]([NH3+])C1COC1","ZINC000045028295",22,22
"COC(=O)[C@@H]([NH3+])Cn1cccn1","ZINC000039058724",24,24
"C1NCC11C[NH2+]C1","ZINC000032914872",18,19
"C1O[C@@H]2[C@H]3CO[C@@H]2[C@@H]1[NH2+]3","ZINC000083255354",19,21
"CN(C)CC(=O)NCC[C@@H]1CCC[NH2+]1","ZINC000072343390",36,36
"CN(C)CC(=O)NCC[C@H]1CCC[NH2+]1","ZINC000072343391",36,36
"COC(=O)[C@@H]1C[NH2+]CCO1","ZINC000034732639",22,22
"COC(=O)[C@@H]1C[N@@H+](C)CC[C@@]1(C)O","ZINC000006556273",31,31
"COC(=O)[C@@H]1C[NH2+]CCC1=O","ZINC000000155325",23,23
"C[C@]1(CN)CC[NH2+]C1","ZINC000034255585",23,23
"C[N@H+]1CCC[C@@H]1C(N)=O","ZINC000034256744",22,22
"C[N@H+]1CCC[C@H]1C(N)=O","ZINC000034256746",22,22
"COC(=O)[C@@]1(C)CC[NH2+]1","ZINC000039072704",21,21
"CC[C@H](O)C[NH+]1CCNCC1","ZINC000034273710",30,30
"CC[C@@H](O)C[NH+]1CCNCC1","ZINC000034273711",30,30
"COC(=O)[C@@]1([NH3+])CCSC1","ZINC000037459606",22,22
"COC(=O)[C@@]1([NH3+])CCOC1","ZINC000074941750",22,22
"CN(C)C[C@]1(O)CC[NH2+]C1","ZINC000034321171",27,27
"CN(C)C[C@@]1(O)CC[NH2+]C1","ZINC000034321172",27,27
"CN1CCN(C[C@@H]2C[NH2+]CCO2)CC1","ZINC000034332153",36,37
"CN1CCN(C[C@H]2CC[NH2+]C2)CC1","ZINC000034332126",35,36
"C[C@@H](O)C[N@@H+]1CCNC[C@@H]1C","ZINC000034328148",30,30
"C[C@@H](O)C[N@H+]1CCNC[C@@H]1C","ZINC000034328148",30,30
"CN1CCN(C[C@H]2C[NH2+]CCO2)CC1","ZINC000034332154",36,37
"CN1CCN(C[C@@H]2CC[NH2+]C2)CC1","ZINC000034332125",35,36
"COC(=O)[C@H](C)[NH3+]","ZINC000034702232",17,16
"COC(=O)[C@H]([NH3+])[C@@H]1CCOC1","ZINC000037459774",25,25
"COC(=O)[C@H]([NH3+])Cc1nccn1C","ZINC000044328608",27,27
"COC(=O)[C@H]([NH3+])Cn1cccn1","ZINC000039058736",24,24
"COC(=O)[C@H]([NH3+])Cn1ccnc1","ZINC000045431995",24,24
"COC(=O)[C@H]([NH3+])[C@H]1CCOC1","ZINC000037459776",25,25
"COC(=O)[C@H]([NH3+])Cn1cc(C)cn1","ZINC000045436251",27,27
"COC(=O)[C@H]([NH3+])C1COC1","ZINC000045028294",22,22
"COC(=O)[C@H]([NH3+])CSC","ZINC000028617734",21,20
"C[C@]1([NH3+])CCC(=O)NC1=O","ZINC000034581266",21,21
"C[C@@]1([NH3+])CCC(=O)NC1=O","ZINC000034581267",21,21
"COC(=O)[C@H]1C[NH2+]CCC1=O","ZINC000002170270",23,23
"C[C@@]1(N)CC[NH2+]C1","ZINC000034601399",20,20
"C[C@]1(N)CC[NH2+]C1","ZINC000034601398",20,20
"COC(=O)[C@H]1C[NH2+]CCO1","ZINC000034732642",22,22
"C[C@@H]1CNC(=O)C[NH2+]1","ZINC000082411759",19,19
"C[C@H]1CNC(=O)C[NH2+]1","ZINC000082411760",19,19
"COC(=O)[C@H]1[NH2+]C[C@@H]2C[C@H]12","ZINC000196323698",22,23
"COC(=O)[C@H]1[NH2+]C[C@H]2C[C@@H]12","ZINC000039087298",22,23
"CC[C@H]1CNC(=O)C[NH2+]1","ZINC000034797533",22,22
"CC[C@@H]1CNC(=O)C[NH2+]1","ZINC000034797532",22,22
"COC(=O)[C@]1(C)CC[NH2+]1","ZINC000039072705",21,21
"C[C@H]1CNC[C@H](C)[NH2+]1","ZINC000034781149",23,23
"COC(=O)[C@]1([NH3+])CCSC1","ZINC000037459605",22,22
"CN(C)C(=O)c1nc(C[NH3+])no1","ZINC000034924902",23,23
"COC(=O)[C@]1([NH3+])CCOC1","ZINC000074941748",22,22
"C[C@H]1CN(C)C(=O)C[NH2+]1","ZINC000035270127",22,22
"C1C[N@H+]2CCNC[C@H]12","ZINC000085344976",21,22
"C1CN2CC[NH2+]C[C@H]12","ZINC000085344976",21,22
"C1C[N@H+]2CCNC[C@@H]12","ZINC000085344979",21,22
"C1CN2CC[NH2+]C[C@@H]12","ZINC000085344979",21,22
"[NH3+]CC(F)(F)CO","ZINC000088189518",15,14
"NCC(F)(F)C[NH3+]","ZINC000091305520",16,15
"COC(=O)c1cn2CC[NH2+]Cc2n1","ZINC000039114284",25,26
"C[C@H]1C[N@@H+](CCO)CCO1","ZINC000035649767",26,26
"COC(=O)c1ncoc1C[NH3+]","ZINC000084312331",20,20
"COC(=O)c1coc(C[NH3+])n1","ZINC000034060507",20,20
"CC[N@@H+](C)CCO","ZINC000002035731",21,20
"NC(N)=NOCC[NH+]1CCCC1","ZINC000045069073",29,29
"CN(C)C(=O)[C@@H]1CCCN1CCC[NH3+]","ZINC000036128560",36,36
"CN(C)C(=O)[C@H]1CCCN1CCC[NH3+]","ZINC000036128561",36,36
"C[N@H+]1CCc2c(C1)nn(CCO)c2N","ZINC000096113696",31,32
"C[N@@H+]1CCOC[C@H]1CO","ZINC000097757519",23,23
"C[N@H+]1CCOC[C@H]1CO","ZINC000097757519",23,23
"CC[N@H+](C)CCN","ZINC000034328145",22,21
"CC[N@@H+](C)CCN","ZINC000034328145",22,21
"C[N@@H+]1CCOC[C@@H]1CO","ZINC000097757520",23,23
"C[N@H+]1CCOC[C@@H]1CO","ZINC000097757520",23,23
"NC(=O)C(=O)[C@H]([NH3+])CC1CCC1","ZINC000085223511",27,27
"NC(=O)C(=O)[C@@H]([NH3+])CC1CCC1","ZINC000085223508",27,27
"CO[C@H]1CNCCC[NH2+]C1","ZINC000238382070",27,27
"NC(=O)C[N@@H+](C[C@H]1CCOC1)C1CC1","ZINC000058403690",33,34
"C[NH+](C)CC(=O)N1CCC(=O)CC1","ZINC000037322856",30,30
"NC(=O)C[N@@H+](C[C@@H]1CCOC1)C1CC1","ZINC000058403687",33,34
"NC(=O)C[C@H]([NH3+])C(=O)N1CCCCC1","ZINC000037481809",32,32
"O=C1CC[NH2+][C@@H]2CCCN12","ZINC000165411638",23,24
"NC(=O)C[C@@H]([NH3+])C(=O)N1CCCCC1","ZINC000037481808",32,32
"COCCC[NH+]1CCNCC1","ZINC000019370776",30,30
"C[NH+]1CCN(CC1)C(=O)C=C","ZINC000034140449",26,26
"CC[N@@H+](CC(=O)NC(=O)NC)C1CC1","ZINC000036396654",32,32
"CC[N@@H+](CC(=O)NC(N)=O)C1CC1","ZINC000032804117",29,29
"O=C1CC[NH2+][C@H]2CCCN12","ZINC000165411501",23,24
"COCCN(C)CCC[NH3+]","ZINC000019834748",29,28
"NC(=O)NCCC[NH+]1CCOCC1","ZINC000037389389",31,31
"COCC[N@H+]1C[C@H](O)C1","ZINC000082425008",23,23
"COC(=O)[C@H]1C[N@@H+](C)CC[C@]1(C)O","ZINC000004127855",31,31
"COC(=O)[C@H]1C[N@@H+](C)CC[C@@]1(C)O","ZINC000004127856",31,31
"NC(=O)[C@@H]1CNCC[C@H]1[NH+]1CCC1","ZINC000095704804",31,32
"NC(=O)[C@@H]1C[NH2+]CC[C@H]1N1CCC1","ZINC000095704804",31,32
"NC(=O)[C@@H]1CSC[NH2+]1","ZINC000019436249",17,17
"COCC[N@H+]1CC[C@H](O)C1","ZINC000061707830",26,26
"CC(C)OC[C@@H](N)C1(O)C[NH2+]C1","ZINC000958527560",31,31
"CC(C)OC[C@@H](N)C1(O)C[NH2+]C1","ZINC000958527560",31,31
"NC(=O)[C@H]1CNCC[C@H]1[NH+]1CCC1","ZINC000095704802",31,32
"NC(=O)[C@H]1C[NH2+]CC[C@H]1N1CCC1","ZINC000095704802",31,32
"NC(=O)[C@H]1CSC[NH2+]1","ZINC000019436251",17,17
"COCC[N@H+]1CC[C@@H](O)C1","ZINC000039058921",26,26
"COCC[N@H+]1CC[C@H](CO)C1","ZINC000004990548",29,29
"CC(C)OC[C@H](N)C1(O)C[NH2+]C1","ZINC000958527561",31,31
"CC(C)OC[C@H](N)C1(O)C[NH2+]C1","ZINC000958527561",31,31
"CN1CCN(CC1)[C@@H]1CCC[NH2+]C1","ZINC000037246824",35,36
"CN1CCN(CC1)[C@H]1CCC[NH2+]C1","ZINC000037246827",35,36
"CN1CC[C@@](O)(C1)[C@@H]([NH3+])C1CC1","ZINC000958528364",31,32
"CN1CC[C@](O)(C1)[C@H]([NH3+])C1CC1","ZINC000958528363",31,32
"COCC[N@H+]1CC[C@@H](CO)C1","ZINC000001700378",29,29
"CN1CC[C@@](O)(C1)[C@H]([NH3+])C1CC1","ZINC000958528366",31,32
"COCCN1CC[NH2+]CC1=O","ZINC000039114991",26,26
"CN1CC[C@](O)(C1)[C@@H]([NH3+])C1CC1","ZINC000958528365",31,32
"CCN(CC)CC[NH+]=C1NCCN1","ZINC000001665441",34,34
"CCN(CC)CC[NH+]=C(N)N","ZINC000001614495",30,29
"N=C1N[C@@]2(CS1)CSC(=[NH2+])N2","ZINC000017125452",20,21
"C[C@]12C[N@]3C[C@H](C[N@@H+](C1)CC3)C2=O","ZINC000019339883",30,32
"[NH3+][C@H]1C[C@H](C1)N1CCC(O)CC1","ZINC000083137619",31,32
"COCC[C@@H]([NH3+])C(=O)OC","ZINC000052786568",24,23
"CC(C)S(=O)(=O)N1CC[NH2+]CC1","ZINC000037657154",29,29
"COCCc1nc(C[NH3+])no1","ZINC000019091080",23,23
"NCC(=O)NCC[NH+]1CCCCC1","ZINC000049575446",33,33
"COCC[C@H]([NH3+])C(=O)OC","ZINC000052786567",24,23
"COCCc1nnc(C[NH3+])o1","ZINC000043830473",23,23
"COCCn1nnc2C[NH2+]CCc12","ZINC000085004602",28,29
"COCCc1noc(C[NH3+])n1","ZINC000021953337",23,23
"CCN(CC)c1nc(N)nc(N)[nH+]1","ZINC000001869706",28,28
"Nc1[nH+]cnc(N2CCOCC2)c1N","ZINC000000238081",28,29
"Nc1nc[nH+]c(N2CCOCC2)c1N","ZINC000000238081",28,29
"CN(C)C(=O)CC[NH+]1CCOCC1","ZINC000020792087",32,32
"Nc1nc(cc[nH+]1)N1CCOCC1","ZINC000006584942",26,27
"NCCC[N@H+]1CCC[C@H]1CO","ZINC000057394904",30,30
"NCCC[N@H+]1CCC[C@@H]1CO","ZINC000057394901",30,30
"COC[C@@H](O)C[NH+]1CCOCC1","ZINC000025559110",30,30
"CN(C)CC(=O)N1CCC[C@H]([NH3+])C1","ZINC000083574242",33,33
"CN(C)CC(=O)N1CCC[C@@H]([NH3+])C1","ZINC000083574245",33,33
"[NH3+]CCCN[C@@H]1CCS(=O)(=O)C1","ZINC000035652472",29,29
"Cc1cc(nc(N)n1)N1CC[NH2+]CC1","ZINC000015418419",30,31
"[NH3+]CCCN[C@H]1CCS(=O)(=O)C1","ZINC000035652473",29,29
"COC[C@@](C)([NH3+])C(=O)OC","ZINC000039072874",24,23
"CC[C@@H](CO)[NH+]1CCNCC1","ZINC000038120863",30,30
"CC[C@H](CO)[NH+]1CCNCC1","ZINC000038120864",30,30
"[NH3+]CCC[C@@]([NH3+])(C(F)F)C(O)=O","ZINC000052971887",25,24
"[NH3+]CCC[C@]([NH3+])(C(F)F)C(O)=O","ZINC000053022902",25,24
"COC[C@]1(CCC[NH2+]1)C(=O)OC","ZINC000091691912",28,28
"COC[C@]1(CO)[N@@H+]2CC[C@@H](CC2)C1=O","ZINC000068199948",32,33
"COC[C@@](C)([NH3+])CN","ZINC000053198109",23,22
"C[C@H](O)[C@H]1C[N@H+]2CCC[C@H]2CN1","ZINC000306305808",31,32
"C[C@H]1CNC[C@@H](C)[NH2+]1","ZINC000038193751",23,23
"C[C@H](O)[C@@H]1C[N@H+]2CCC[C@H]2CN1","ZINC000306305806",31,32
"Nc1ccc[nH+]c1N1CCNC(=O)C1","ZINC000020285729",27,28
"NCC[N@@H+]1CCC[C@H](C1)C(N)=O","ZINC000023093679",30,30
"NCC[N@H+]1CCC[C@H](C1)C(N)=O","ZINC000023093679",30,30
"[NH3+]CCCc1nc[nH]n1","ZINC000042040917",20,20
"NCC[N@@H+]1CCCC[C@@H]1CO","ZINC000032445488",30,30
"NCC[N@H+]1CCCC[C@@H]1CO","ZINC000032445488",30,30
"NCC[N@@H+]1CCC[C@@H](C1)C(N)=O","ZINC000023093680",30,30
"NCC[N@H+]1CCC[C@@H](C1)C(N)=O","ZINC000023093680",30,30
"CN(C)CC(=O)N[C@H]1CC[C@H]([NH3+])CC1","ZINC000255190515",36,36
"NCC[N@@H+]1CCC[C@H](CO)C1","ZINC000023093678",30,30
